StudentID,Course,Grade,Section_Grade
STU727,Spanish II Honors,9,93.58
STU727,Geometry Honors,9,92.52
STU727,Computer Science Principles AP,9,96.49
STU727,Chemistry,9,99.59
STU727,World History AP,9,94.08
STU826,English I Honors,9,97.32
STU826,"Great Decisions, Character, and Consequences",9,100
STU826,Spanish II Honors,9,98.1
STU826,Pre-Calculus Honors,9,96.55
STU826,Chemistry Honors,9,99.67
STU826,World History AP,9,100.41
STU505,English I Honors,9,92.36
STU505,"Great Decisions, Character, and Consequences",9,100
STU505,Latin I Honors,9,98.05
STU505,Geometry Honors,9,89.51
STU505,Chemistry Honors,9,87.08
STU505,World History AP,9,92.24
STU406,English I Honors,9,90.3
STU406,Spanish II,9,89.74
STU406,Geometry,9,84.41
STU406,Chemistry,9,83.48
STU406,Human Geography AP,9,83.45
STU20,English I Honors,9,89.39
STU20,Chinese II,9,89.95
STU20,Geometry,9,80.34
STU20,Computer Science Principles AP,9,83.24
STU20,Chemistry,9,83.14
STU20,Modern World Honors: 1750 to the Present,9,90.9
STU850,English I Honors,9,93.78
STU850,Spanish II Honors,9,94.51
STU850,Geometry Honors,9,87.03
STU850,Chemistry Honors,9,87.93
STU850,Human Geography AP,9,88.22
STU370,English I Honors,9,97.27
STU370,Spanish II Honors,9,97.82
STU370,Geometry Honors,9,94.8
STU370,Chemistry Honors,9,95.38
STU370,Human Geography AP,9,98.79
STU580,English I Honors,9,95.94
STU580,Spanish II Honors,9,95.05
STU580,Geometry Honors,9,96.73
STU580,Computer Science Principles AP,9,97.69
STU580,Chemistry Honors,9,95.36
STU580,World History AP,9,98.37
STU710,English I Honors,9,94.21
STU710,Fundamentals of Music Theory,9,99.73
STU710,Chinese II Honors,9,90.32
STU710,Geometry Honors,9,81.41
STU710,Computer Science Principles AP,9,92.91
STU710,Chemistry Honors,9,86.76
STU710,World History AP,9,94.29
STU59,English I Honors,9,76.6
STU59,Spanish I,9,92.13
STU59,Geometry,9,91.33
STU59,Chemistry,9,79.01
STU59,Modern World Honors: 1750 to the Present,9,89.19
STU374,English I Honors,9,79.52
STU374,Spanish II,9,94.81
STU374,Geometry,9,90.37
STU374,Chemistry,9,87.91
STU374,Modern World Honors: 1750 to the Present,9,94.55
STU683,English I Honors,9,93.58
STU683,Chinese II Honors,9,90.46
STU683,Geometry Honors,9,93.49
STU683,Chemistry Honors,9,83.62
STU683,Human Geography AP,9,93.72
STU464,English I Honors,9,95.82
STU464,Spanish IV Honors - Heritage Speakers,9,99.73
STU464,Geometry Honors,9,90.84
STU464,Computer Science Principles AP,9,94.81
STU464,Chemistry Honors,9,89.59
STU464,World History AP,9,97.76
STU696,English I Honors,9,88.8
STU696,Chinese II Honors,9,82.02
STU696,Geometry,9,79.56
STU696,Chemistry,9,86.11
STU696,Human Geography AP,9,80.61
STU465,English I Honors,9,91.99
STU465,Chinese II Honors,9,88.04
STU465,Geometry,9,93.7
STU465,Computer Science Principles AP,9,91.86
STU465,Chemistry,9,97.92
STU465,Human Geography AP,9,90.49
STU258,English I Honors,9,96.83
STU258,Spanish II Honors,9,97.48
STU258,Geometry Honors,9,93.63
STU258,Chemistry Honors,9,89.72
STU258,World History AP,9,90.82
STU376,English I Honors,9,93.21
STU376,French II Honors,9,87.72
STU376,Geometry Honors,9,83.48
STU376,Chemistry Honors,9,82.96
STU376,Human Geography AP,9,90.9
STU845,English I Honors,9,93
STU845,Spanish I,9,90.78
STU845,Geometry,9,93.56
STU845,Chemistry,9,91.35
STU845,Modern World Honors: 1750 to the Present,9,93.48
STU626,English I Honors,9,97.09
STU626,Spanish II Honors,9,95.17
STU626,Geometry Honors,9,84.91
STU626,Chemistry Honors,9,89.26
STU626,World History AP,9,97.96
STU771,English I Honors,9,93.36
STU771,Latin I Honors,9,97.9
STU771,French II Honors,9,87.43
STU771,Geometry Honors,9,91.43
STU771,Chemistry,9,97.14
STU771,Human Geography AP,9,91.98
STU470,English I Honors,9,92.54
STU470,Spanish II Honors,9,90.83
STU470,Chemistry,9,91.83
STU470,Human Geography AP,9,90.77
STU193,English I Honors,9,88.27
STU193,Spanish II,9,96.84
STU193,Geometry,9,94.18
STU193,Chemistry,9,93.47
STU193,Human Geography AP,9,89.47
STU688,English I Honors,9,89.5
STU688,"Great Decisions, Character, and Consequences",9,100
STU688,Spanish II,9,93.28
STU688,Chemistry,9,90.84
STU688,Human Geography AP,9,87.69
STU639,English I Honors,9,94.23
STU639,Spanish II Honors,9,93.91
STU639,Pre-Calculus Honors,9,96.34
STU639,Computer Science Principles AP,9,98.59
STU639,Chemistry Honors,9,96.49
STU639,World History AP,9,101.22
STU851,English I Honors,9,89.98
STU851,Spanish II,9,94.74
STU851,Algebra II Honors,9,92.61
STU851,Chemistry Honors,9,84.14
STU851,Human Geography AP,9,87.11
STU632,English I Honors,9,94.95
STU632,Spanish II Honors,9,97.2
STU632,Pre-Calculus Honors,9,93.02
STU632,Chemistry Honors,9,92.52
STU632,World History AP,9,94.49
STU568,English I Honors,9,90.65
STU568,Spanish II,9,90.16
STU568,Geometry,9,87.67
STU568,Computer Science Principles AP,9,82.44
STU568,Chemistry,9,90.65
STU568,Modern World Honors: 1750 to the Present,9,91.58
STU578,English I Honors,9,89.19
STU578,Spanish II,9,92.99
STU578,Geometry Honors,9,85.92
STU578,Chemistry,9,92.58
STU578,Human Geography AP,9,89.97
STU547,English I Honors,9,94.27
STU547,Chinese II Honors,9,93.75
STU547,Geometry Honors,9,84.11
STU547,Computer Science Principles AP,9,89.41
STU547,Chemistry,9,99.04
STU547,Human Geography AP,9,89.58
STU701,English I Honors,9,89.29
STU701,Spanish II,9,93.08
STU701,Geometry,9,94.3
STU701,Chemistry,9,88.96
STU701,Modern World Honors: 1750 to the Present,9,94.34
STU834,English I Honors,9,94.41
STU834,"Great Decisions, Character, and Consequences",9,100
STU834,Spanish I,9,96.78
STU834,Algebra II Honors,9,89.6
STU834,Chemistry,9,101.9
STU834,Human Geography AP,9,96.92
STU783,English I Honors,9,86.22
STU783,Spanish I,9,94
STU783,Geometry,9,90.49
STU783,Chemistry,9,91.23
STU783,Modern World Honors: 1750 to the Present,9,92.55
STU690,English I Honors,9,84.92
STU690,Spanish II,9,91.49
STU690,Geometry,9,91.34
STU690,Computer Science Principles AP,9,86.67
STU690,Chemistry,9,90.55
STU690,Modern World Honors: 1750 to the Present,9,92.23
STU371,English I Honors,9,96.56
STU371,Spanish II Honors,9,93.57
STU371,Geometry Honors,9,93.97
STU371,Chemistry Honors,9,89.59
STU371,Human Geography AP,9,96.4
STU42,English I Honors,9,91.43
STU42,Chinese II Honors,9,90.98
STU42,Geometry Honors,9,86.54
STU42,Computer Science Principles AP,9,90.58
STU42,Chemistry Honors,9,86.76
STU42,Human Geography AP,9,93.47
STU334,English I Honors,9,93.58
STU334,Chinese II,9,92.46
STU334,Geometry,9,94.4
STU334,Chemistry,9,99.24
STU334,Modern World Honors: 1750 to the Present,9,95.43
STU814,English I Honors,9,91.06
STU814,Latin I Honors,9,97.3
STU814,Algebra II Honors,9,92
STU814,Chemistry Honors,9,90.38
STU814,Human Geography AP,9,88.4
STU841,English I Honors,9,92.61
STU841,"Great Decisions, Character, and Consequences",9,100
STU841,Spanish IV Honors - Heritage Speakers,9,95.86
STU841,Geometry Honors,9,86.87
STU841,Chemistry Honors,9,84.5
STU841,Human Geography AP,9,84.25
STU367,English I Honors,9,97.27
STU367,Spanish IV Honors - Heritage Speakers,9,98.71
STU367,Geometry Honors,9,84.39
STU367,Computer Science Principles AP,9,90.52
STU367,Chemistry Honors,9,86.01
STU367,World History AP,9,95.51
STU423,English I Honors,9,90.16
STU423,Spanish II Honors,9,97.05
STU423,Geometry,9,88.96
STU423,Chemistry,9,92.64
STU423,World History AP,9,94.29
STU697,English I Honors,9,86.46
STU697,Latin I Honors,9,95
STU697,Geometry Honors,9,82.61
STU697,Chemistry,9,92.47
STU697,Human Geography AP,9,90.2
STU704,English I Honors,9,96.46
STU704,Spanish II Honors,9,98.18
STU704,Geometry Honors,9,94.18
STU704,Chemistry Honors,9,92.98
STU704,World History AP,9,99.59
STU337,English I Honors,9,94.64
STU337,Spanish II,9,96.78
STU337,Geometry,9,95.06
STU337,Chemistry,9,90.89
STU337,Human Geography AP,9,85.73
STU104,English I Honors,9,96.56
STU104,Latin I Honors,9,99.49
STU104,Geometry Honors,9,90.75
STU104,Computer Science Principles AP,9,91.78
STU104,Chemistry Honors,9,87.52
STU104,Human Geography AP,9,94.93
STU691,English I Honors,9,92.5
STU691,Spanish II Honors,9,90.33
STU691,Geometry,9,88.16
STU691,Chemistry,9,91.17
STU691,Human Geography AP,9,89.44
STU298,English I Honors,9,94.83
STU298,Spanish IV Honors - Heritage Speakers,9,95.02
STU298,Geometry Honors,9,87.9
STU298,Computer Science Principles AP,9,96.57
STU298,Chemistry,9,96.35
STU298,Human Geography AP,9,93.12
STU438,English I Honors,9,91.05
STU438,Spanish II Honors,9,83.67
STU438,Geometry Honors,9,76.53
STU438,Chemistry,9,91.03
STU438,Human Geography AP,9,90.35
STU847,English I Honors,9,92.76
STU847,Spanish I,9,95.43
STU847,Geometry,9,95.24
STU847,Chemistry,9,97.16
STU847,Human Geography AP,9,93.99
STU372,English I Honors,9,91.81
STU372,Spanish II Honors,9,90.55
STU372,Geometry Honors,9,85.86
STU372,Chemistry,9,93.96
STU372,Human Geography AP,9,92.73
STU433,English I Honors,9,84.63
STU433,Spanish II Honors,9,90.25
STU433,Geometry,9,90.13
STU433,Chemistry,9,88.74
STU433,Modern World Honors: 1750 to the Present,9,90.72
STU646,English I Honors,9,97.35
STU646,"Great Decisions, Character, and Consequences",9,100
STU646,Spanish IV Honors - Heritage Speakers,9,93.93
STU646,Algebra II Honors,9,84.48
STU646,Chemistry Honors,9,79.58
STU646,Human Geography AP,9,83.53
STU843,English I Honors,9,92.36
STU843,Spanish IV Honors - Heritage Speakers,9,99.73
STU843,Algebra II Honors,9,89.74
STU843,Chemistry,9,99.39
STU843,Human Geography AP,9,94.1
STU404,English I Honors,9,93.48
STU404,Chinese II Honors,9,93
STU404,Geometry Honors,9,89.88
STU404,Computer Science Principles AP,9,91.33
STU404,Chemistry Honors,9,89.85
STU404,Human Geography AP,9,96.28
STU359,English I Honors,9,96.65
STU359,Spanish II,9,95.23
STU359,Geometry Honors,9,81.39
STU359,Chemistry Honors,9,84.42
STU359,Human Geography AP,9,96.66
STU38,English I Honors,9,88.98
STU38,Spanish IV Honors - Heritage Speakers,9,94.9
STU38,Geometry,9,91.06
STU38,Chemistry,9,87.71
STU38,Human Geography AP,9,89.62
STU144,English I Honors,9,89.69
STU144,Spanish II Honors,9,90.73
STU144,Geometry Honors,9,85.8
STU144,Chemistry Honors,9,82.84
STU144,Human Geography AP,9,90.49
STU640,English I Honors,9,89.5
STU640,Chinese II,9,90.07
STU640,Geometry,9,84.55
STU640,Chemistry,9,88.58
STU640,Modern World Honors: 1750 to the Present,9,90.49
STU647,English I Honors,9,87.9
STU647,Spanish IV Honors - Heritage Speakers,9,91.38
STU647,Geometry,9,95.75
STU647,Computer Science Principles AP,9,93.04
STU647,Chemistry,9,95.67
STU647,Human Geography AP,9,92.48
STU330,English I Honors,9,95.9
STU330,Spanish IV Honors - Heritage Speakers,9,95.53
STU330,Pre-Calculus Honors,9,90.92
STU330,Chemistry Honors,9,95.62
STU330,World History AP,9,98.37
STU789,English I Honors,9,95.86
STU789,Spanish II Honors,9,95.07
STU789,Geometry Honors,9,95.95
STU789,Computer Science Principles AP,9,94.57
STU789,Chemistry Honors,9,96.35
STU789,World History AP,9,93.88
STU476,English I Honors,9,83.33
STU476,Spanish II,9,91.26
STU476,Geometry,9,82.01
STU476,Chemistry,9,89.14
STU476,Human Geography AP,9,82.4
STU532,English I Honors,9,93.25
STU532,Spanish II Honors,9,87.58
STU532,Geometry Honors,9,90.66
STU532,Computer Science Principles AP,9,89.83
STU532,Chemistry Honors,9,86.6
STU532,Human Geography AP,9,90.88
STU604,English I Honors,9,89.51
STU604,Spanish II Honors,9,87.75
STU604,Geometry,9,91.84
STU604,Chemistry,9,92.49
STU604,Human Geography AP,9,88.4
STU685,English I Honors,9,90.59
STU685,Spanish II Honors,9,93.4
STU685,Geometry Honors,9,87.45
STU685,Chemistry Honors,9,81.63
STU685,Human Geography AP,9,92.31
STU385,English I Honors,9,95.9
STU385,Spanish II Honors,9,97.71
STU385,Geometry Honors,9,90
STU385,Chemistry,9,101.65
STU385,World History AP,9,93.88
STU800,English I Honors,9,93.29
STU800,Spanish II,9,93.22
STU800,Geometry Honors,9,93.33
STU800,Computer Science Principles AP,9,96.01
STU800,Chemistry,9,101.46
STU800,Human Geography AP,9,89.8
STU609,English I Honors,9,90.24
STU609,French II Honors,9,83.68
STU609,Geometry Honors,9,83.01
STU609,Computer Science Principles AP,9,90.42
STU609,Chemistry Honors,9,82.96
STU609,Human Geography AP,9,93.51
STU537,English I Honors,9,86.87
STU537,Spanish II,9,94.1
STU537,Geometry,9,95.62
STU537,Chemistry,9,95.74
STU537,Human Geography AP,9,90.6
STU94,English I Honors,9,92.73
STU94,Spanish II Honors,9,93.63
STU94,Geometry Honors,9,86.93
STU94,Chemistry,9,97.75
STU94,Human Geography AP,9,89.66
STU761,English I Honors,9,89.81
STU761,French II,9,86.26
STU761,Geometry Honors,9,93.1
STU761,Chemistry Honors,9,95.77
STU761,Human Geography AP,9,95.53
STU645,English I Honors,9,81.94
STU645,"Great Decisions, Character, and Consequences",9,100
STU645,Spanish II Honors,9,87.57
STU645,Geometry,9,87.36
STU645,Chemistry,9,93.06
STU645,Modern World Honors: 1750 to the Present,9,95.29
STU756,English I Honors,9,90.43
STU756,Spanish IV Honors - Heritage Speakers,9,93.92
STU756,Geometry,9,95.21
STU756,Chemistry,9,94.8
STU756,Human Geography AP,9,89.72
STU422,English I Honors,9,92.88
STU422,Chinese II,9,91.36
STU422,Geometry,9,97.43
STU422,Chemistry,9,100.11
STU422,Human Geography AP,9,94.74
STU739,English I Honors,9,90.52
STU739,French II,9,83.42
STU739,Geometry Honors,9,83.44
STU739,Computer Science Principles AP,9,87.37
STU739,Chemistry Honors,9,83.96
STU739,Human Geography AP,9,90.86
STU475,English I Honors,9,88.64
STU475,Spanish II Honors,9,97.84
STU475,Geometry Honors,9,87.43
STU475,Computer Science Principles AP,9,94.71
STU475,Chemistry,9,97.26
STU475,Human Geography AP,9,94.76
STU378,English I Honors,9,92.71
STU378,Spanish II Honors,9,91.62
STU378,Geometry Honors,9,89.61
STU378,Computer Science Principles AP,9,93.85
STU378,Chemistry Honors,9,84.58
STU378,Human Geography AP,9,93.3
STU453,English I Honors,9,92.71
STU453,Spanish II Honors,9,88
STU453,Geometry,9,94.8
STU453,Chemistry,9,95.97
STU453,Human Geography AP,9,87.45
STU288,English Language and Composition AP,10,91.24
STU288,Spanish III Honors,10,93.95
STU288,Pre-Calculus Honors,10,90.83
STU288,Computer Science Principles AP,10,98.11
STU288,Biology Honors,10,90.23
STU288,United States History AP,10,93.31
STU653,English II Honors,10,91.89
STU653,Spanish III,10,94.08
STU653,Geometry,10,90.85
STU653,Computer Science Principles AP,10,95.25
STU653,Biology,10,99.71
STU653,United States History Honors,10,91.15
STU623,English II Honors,10,84.78
STU623,Latin II Honors,10,97.88
STU623,Computer Science A AP,10,87.77
STU623,Biology Honors,10,83.41
STU623,United States History AP,10,77.12
STU623,Constitutional Law Honors,10,96.89
STU810,English II Honors,10,91.31
STU810,Latin II Honors,10,94.9
STU810,Biology Honors,10,87.09
STU810,United States History AP,10,84.27
STU565,English II Honors,10,93.44
STU565,Spanish II,10,93.18
STU565,Geometry Honors,10,89.55
STU565,Computer Science Principles AP,10,93.99
STU565,Biology Honors,10,88.9
STU565,United States History AP,10,89.32
STU516,English Language and Composition AP,10,92.42
STU516,Chinese III Honors,10,93.06
STU516,Geometry Honors,10,92.4
STU516,Computer Science A AP,10,92.17
STU516,Biology Honors,10,95.55
STU516,United States History AP,10,90
STU836,English Language and Composition AP,10,97.27
STU836,Spanish III Honors,10,96.03
STU836,Geometry Honors,10,99.04
STU836,Computer Science Principles AP,10,99.43
STU836,Biology Honors,10,95.94
STU836,United States History AP,10,97.01
STU836,Social Entrepreneurship I Honors,10,99.19
STU327,English Language and Composition AP,10,90.93
STU327,Spanish III Honors,10,93.45
STU327,Pre-Calculus Honors,10,90.27
STU327,Biology Honors,10,90.16
STU327,United States History AP,10,88.21
STU564,English Language and Composition AP,10,94.88
STU564,Spanish III Honors,10,97.3
STU564,Calculus AB AP,10,93.85
STU564,Computer Science Principles AP,10,99.85
STU564,Chemistry AP,10,97.43
STU564,United States History AP,10,94.24
STU280,English Language and Composition AP,10,97.41
STU280,Spanish III Honors,10,94.93
STU280,Calculus AB AP,10,93.24
STU280,Biology Honors,10,96.72
STU280,Science Research I Honors,10,95
STU280,United States History AP,10,96.78
STU280,Psychology AP,10,95.5
STU827,English Language and Composition AP,10,92.52
STU827,Latin II Honors,10,98.95
STU827,Pre-Calculus,10,91.25
STU827,Biology Honors,10,84.25
STU827,United States History AP,10,90.93
STU450,English Language and Composition AP,10,93
STU450,Latin II Honors,10,99.02
STU450,Pre-Calculus Honors,10,85.6
STU450,Biology Honors,10,92.67
STU450,United States History AP,10,93.76
STU450,Psychology AP,10,91.43
STU751,English II Honors,10,87.92
STU751,French III,10,85.58
STU751,Geometry,10,84.8
STU751,Biology,10,92.99
STU751,United States History AP,10,84.96
STU751,Constitutional Law Honors,10,99.73
STU4,English II Honors,10,95.48
STU4,Spanish III,10,92.73
STU4,Geometry,10,92.96
STU4,Biology,10,91.87
STU4,United States History Honors,10,87.35
STU4,International Relations Honors,10,87.44
STU496,English Language and Composition AP,10,96.36
STU496,Chinese III Honors,10,94.59
STU496,Geometry,10,93.46
STU496,Biology Honors,10,84.7
STU496,United States History AP,10,91.69
STU325,English Language and Composition AP,10,94.69
STU325,Spanish III Honors,10,90.26
STU325,Geometry Honors,10,92.1
STU325,Computer Science A AP,10,89.02
STU325,Biology Honors,10,92.78
STU325,United States History AP,10,92.8
STU6,English II Honors,10,94.2
STU6,Spanish III Honors,10,86.91
STU6,Geometry,10,85.11
STU6,Biology,10,84.86
STU6,United States History Honors,10,86.82
STU208,English Language and Composition AP,10,93.15
STU208,Chinese III Honors,10,97.06
STU208,Calculus AB AP,10,92.5
STU208,Biology Honors,10,96.87
STU208,United States History AP,10,94.32
STU177,English Language and Composition AP,10,93.67
STU177,Chinese III,10,98.02
STU177,Geometry,10,96.33
STU177,Biology,10,98.67
STU177,United States History Honors,10,97.82
STU177,Holocaust History Honors,10,99.92
STU463,English II Honors,10,93.71
STU463,Spanish Language and Culture AP (for Heritage Speakers),10,93.5
STU463,Pre-Calculus Honors,10,81.51
STU463,Computer Science Principles AP,10,90.01
STU463,Biology Honors,10,90.09
STU463,United States History AP,10,87.63
STU248,English II Honors,10,93.24
STU248,Spanish III Honors,10,91.6
STU248,Pre-Calculus,10,95.6
STU248,Computer Science Principles AP,10,93.94
STU248,Biology,10,93.47
STU248,United States History AP,10,90
STU248,Social Entrepreneurship I Honors,10,96.89
STU254,English Language and Composition AP,10,87.8
STU254,Spanish III,10,94.65
STU254,Geometry Honors,10,89.76
STU254,Biology,10,93.51
